id,"Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)",Q2: How many ingredients would you expect this food item to contain?,Q3: In what setting would you expect this food to be served? Please check all that apply,Q4: How much would you expect to pay for one serving of this food item?,Q5: What movie do you think of when thinking of this food item?,Q6: What drink would you pair with this food item?,"Q7: When you think about this food item, who does it remind you of?",Q8: How much hot sauce would you add to this food item?,Label
100407,2,5,"Week day dinner,Weekend lunch,Late night snack",20,The Matrix,Pepsi,"Parents,Siblings",A moderate amount (medium),Shawarma
100408,3,6,"Week day dinner,At a party",21,Titanic,Sprite,Teachers,A lot (hot),Pizza
100409,4,7,Weekend dinner,22,Forrest Gump,Water,"Friends,Strangers",I will have some of this food item with my hot sauce,Sushi
100410,5,8,"Week day dinner,Weekend lunch,Late night snack",23,The Godfather,Beer,Friends,None,Shawarma
100411,1,9,Weekend dinner,24,Pulp Fiction,Lemonade,"Parents,Siblings",A little (mild),Pizza
100412,2,5,"Week day dinner,Weekend lunch,Late night snack",25,Shawshank Redemption,Iced Tea,Teachers,A moderate amount (medium),Sushi
100413,3,6,"Week day dinner,At a party",26,Inception,Coke,"Friends,Strangers",A lot (hot),Shawarma
100414,4,7,Weekend dinner,27,The Matrix,Pepsi,Friends,I will have some of this food item with my hot sauce,Pizza
100415,5,8,"Week day dinner,Weekend lunch,Late night snack",28,Titanic,Sprite,"Parents,Siblings",None,Sushi
100416,1,9,Weekend dinner,3,Forrest Gump,Water,Teachers,A little (mild),Shawarma
100417,2,5,"Week day dinner,Weekend lunch,Late night snack",4,The Godfather,Beer,"Friends,Strangers",A moderate amount (medium),Pizza
100418,3,6,"Week day dinner,At a party",5,Pulp Fiction,Lemonade,Friends,A lot (hot),Sushi
100419,4,7,Weekend dinner,6,Shawshank Redemption,Iced Tea,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
100420,5,8,"Week day dinner,Weekend lunch,Late night snack",7,Inception,Coke,Teachers,None,Pizza
100421,1,9,Weekend dinner,8,The Matrix,Pepsi,"Friends,Strangers",A little (mild),Sushi
100422,2,5,"Week day dinner,Weekend lunch,Late night snack",9,Titanic,Sprite,Friends,A moderate amount (medium),Shawarma
100423,3,6,"Week day dinner,At a party",10,Forrest Gump,Water,"Parents,Siblings",A lot (hot),Pizza
100424,4,7,Weekend dinner,11,The Godfather,Beer,Teachers,I will have some of this food item with my hot sauce,Sushi
100425,5,8,"Week day dinner,Weekend lunch,Late night snack",12,Pulp Fiction,Lemonade,"Friends,Strangers",None,Shawarma
100426,1,9,Weekend dinner,13,Shawshank Redemption,Iced Tea,Friends,A little (mild),Pizza
100427,2,5,"Week day dinner,Weekend lunch,Late night snack",14,Inception,Coke,"Parents,Siblings",A moderate amount (medium),Sushi
100428,3,6,"Week day dinner,At a party",15,The Matrix,Pepsi,Teachers,A lot (hot),Shawarma
100429,4,7,Weekend dinner,16,Titanic,Sprite,"Friends,Strangers",I will have some of this food item with my hot sauce,Pizza
100430,5,8,"Week day dinner,Weekend lunch,Late night snack",17,Forrest Gump,Water,Friends,None,Sushi
100431,1,9,Weekend dinner,18,The Godfather,Beer,"Parents,Siblings",A little (mild),Shawarma
100432,2,5,"Week day dinner,Weekend lunch,Late night snack",19,Pulp Fiction,Lemonade,Teachers,A moderate amount (medium),Pizza
100433,3,6,"Week day dinner,At a party",20,Shawshank Redemption,Iced Tea,"Friends,Strangers",A lot (hot),Sushi
100434,4,7,Weekend dinner,21,Inception,Coke,Friends,I will have some of this food item with my hot sauce,Shawarma
100435,5,8,"Week day dinner,Weekend lunch,Late night snack",22,The Matrix,Pepsi,"Parents,Siblings",None,Pizza
100436,1,9,Weekend dinner,23,Titanic,Sprite,Teachers,A little (mild),Sushi
100437,2,5,"Week day dinner,Weekend lunch,Late night snack",24,Forrest Gump,Water,"Friends,Strangers",A moderate amount (medium),Shawarma
100438,3,6,"Week day dinner,At a party",25,The Godfather,Beer,Friends,A lot (hot),Pizza
100439,4,7,Weekend dinner,26,Pulp Fiction,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Sushi
100440,5,8,"Week day dinner,Weekend lunch,Late night snack",27,Shawshank Redemption,Iced Tea,Teachers,None,Shawarma
100441,1,9,Weekend dinner,28,Inception,Coke,"Friends,Strangers",A little (mild),Pizza
100442,2,5,"Week day dinner,Weekend lunch,Late night snack",3,The Matrix,Pepsi,Friends,A moderate amount (medium),Sushi
100443,3,6,"Week day dinner,At a party",4,Titanic,Sprite,"Parents,Siblings",A lot (hot),Shawarma
100444,4,7,Weekend dinner,5,Forrest Gump,Water,Teachers,I will have some of this food item with my hot sauce,Pizza
100445,5,8,"Week day dinner,Weekend lunch,Late night snack",6,The Godfather,Beer,"Friends,Strangers",None,Sushi
100446,1,9,Weekend dinner,7,Pulp Fiction,Lemonade,Friends,A little (mild),Shawarma
100447,2,5,"Week day dinner,Weekend lunch,Late night snack",8,Shawshank Redemption,Iced Tea,"Parents,Siblings",A moderate amount (medium),Pizza
100448,3,6,"Week day dinner,At a party",9,Inception,Coke,Teachers,A lot (hot),Sushi
100449,4,7,Weekend dinner,10,The Matrix,Pepsi,"Friends,Strangers",I will have some of this food item with my hot sauce,Shawarma
100450,5,8,"Week day dinner,Weekend lunch,Late night snack",11,Titanic,Sprite,Friends,None,Pizza
100451,1,9,Weekend dinner,12,Forrest Gump,Water,"Parents,Siblings",A little (mild),Sushi
100452,2,5,"Week day dinner,Weekend lunch,Late night snack",13,The Godfather,Beer,Teachers,A moderate amount (medium),Shawarma
100453,3,6,"Week day dinner,At a party",14,Pulp Fiction,Lemonade,"Friends,Strangers",A lot (hot),Pizza
100454,4,7,Weekend dinner,15,Shawshank Redemption,Iced Tea,Friends,I will have some of this food item with my hot sauce,Sushi
100455,5,8,"Week day dinner,Weekend lunch,Late night snack",16,Inception,Coke,"Parents,Siblings",None,Shawarma
100456,1,9,Weekend dinner,17,The Matrix,Pepsi,Teachers,A little (mild),Pizza
100457,2,5,"Week day dinner,Weekend lunch,Late night snack",18,Titanic,Sprite,"Friends,Strangers",A moderate amount (medium),Sushi
100458,3,6,"Week day dinner,At a party",19,Forrest Gump,Water,Friends,A lot (hot),Shawarma
100459,4,7,Weekend dinner,20,The Godfather,Beer,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
100460,5,8,"Week day dinner,Weekend lunch,Late night snack",21,Pulp Fiction,Lemonade,Teachers,None,Sushi
100461,1,9,Weekend dinner,22,Shawshank Redemption,Iced Tea,"Friends,Strangers",A little (mild),Shawarma
100462,2,5,"Week day dinner,Weekend lunch,Late night snack",23,Inception,Coke,Friends,A moderate amount (medium),Pizza
100463,3,6,"Week day dinner,At a party",24,The Matrix,Pepsi,"Parents,Siblings",A lot (hot),Sushi
100464,4,7,Weekend dinner,25,Titanic,Sprite,Teachers,I will have some of this food item with my hot sauce,Shawarma
100465,5,8,"Week day dinner,Weekend lunch,Late night snack",26,Forrest Gump,Water,"Friends,Strangers",None,Pizza
100466,1,9,Weekend dinner,27,The Godfather,Beer,Friends,A little (mild),Sushi
100467,2,5,"Week day dinner,Weekend lunch,Late night snack",28,Pulp Fiction,Lemonade,"Parents,Siblings",A moderate amount (medium),Shawarma
100468,3,6,"Week day dinner,At a party",3,Shawshank Redemption,Iced Tea,Teachers,A lot (hot),Pizza
100469,4,7,Weekend dinner,4,Inception,Coke,"Friends,Strangers",I will have some of this food item with my hot sauce,Sushi
100470,5,8,"Week day dinner,Weekend lunch,Late night snack",5,The Matrix,Pepsi,Friends,None,Shawarma
100471,1,9,Weekend dinner,6,Titanic,Sprite,"Parents,Siblings",A little (mild),Pizza
100472,2,5,"Week day dinner,Weekend lunch,Late night snack",7,Forrest Gump,Water,Teachers,A moderate amount (medium),Sushi
100473,3,6,"Week day dinner,At a party",8,The Godfather,Beer,"Friends,Strangers",A lot (hot),Shawarma
100474,4,7,Weekend dinner,9,Pulp Fiction,Lemonade,Friends,I will have some of this food item with my hot sauce,Pizza
100475,5,8,"Week day dinner,Weekend lunch,Late night snack",10,Shawshank Redemption,Iced Tea,"Parents,Siblings",None,Sushi
100476,1,9,Weekend dinner,11,Inception,Coke,Teachers,A little (mild),Shawarma
100477,2,5,"Week day dinner,Weekend lunch,Late night snack",12,The Matrix,Pepsi,"Friends,Strangers",A moderate amount (medium),Pizza
100478,3,6,"Week day dinner,At a party",13,Titanic,Sprite,Friends,A lot (hot),Sushi
100479,4,7,Weekend dinner,14,Forrest Gump,Water,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
100480,5,8,"Week day dinner,Weekend lunch,Late night snack",15,The Godfather,Beer,Teachers,None,Pizza
100481,1,9,Weekend dinner,16,Pulp Fiction,Lemonade,"Friends,Strangers",A little (mild),Sushi
100482,2,5,"Week day dinner,Weekend lunch,Late night snack",17,Shawshank Redemption,Iced Tea,Friends,A moderate amount (medium),Shawarma
100483,3,6,"Week day dinner,At a party",18,Inception,Coke,"Parents,Siblings",A lot (hot),Pizza
100484,4,7,Weekend dinner,19,The Matrix,Pepsi,Teachers,I will have some of this food item with my hot sauce,Sushi
100485,5,8,"Week day dinner,Weekend lunch,Late night snack",20,Titanic,Sprite,"Friends,Strangers",None,Shawarma
100486,1,9,Weekend dinner,21,Forrest Gump,Water,Friends,A little (mild),Pizza
100487,2,5,"Week day dinner,Weekend lunch,Late night snack",22,The Godfather,Beer,"Parents,Siblings",A moderate amount (medium),Sushi
100488,3,6,"Week day dinner,At a party",23,Pulp Fiction,Lemonade,Teachers,A lot (hot),Shawarma
100489,4,7,Weekend dinner,24,Shawshank Redemption,Iced Tea,"Friends,Strangers",I will have some of this food item with my hot sauce,Pizza
100490,5,8,"Week day dinner,Weekend lunch,Late night snack",25,Inception,Coke,Friends,None,Sushi
100491,1,9,Weekend dinner,26,The Matrix,Pepsi,"Parents,Siblings",A little (mild),Shawarma
100492,2,5,"Week day dinner,Weekend lunch,Late night snack",27,Titanic,Sprite,Teachers,A moderate amount (medium),Pizza
100493,3,6,"Week day dinner,At a party",28,Forrest Gump,Water,"Friends,Strangers",A lot (hot),Sushi
100494,4,7,Weekend dinner,3,The Godfather,Beer,Friends,I will have some of this food item with my hot sauce,Shawarma
100495,5,8,"Week day dinner,Weekend lunch,Late night snack",4,Pulp Fiction,Lemonade,"Parents,Siblings",None,Pizza
100496,1,9,Weekend dinner,5,Shawshank Redemption,Iced Tea,Teachers,A little (mild),Sushi
100497,2,5,"Week day dinner,Weekend lunch,Late night snack",6,Inception,Coke,"Friends,Strangers",A moderate amount (medium),Shawarma
100498,3,6,"Week day dinner,At a party",7,The Matrix,Pepsi,Friends,A lot (hot),Pizza
100499,4,7,Weekend dinner,8,Titanic,Sprite,"Parents,Siblings",I will have some of this food item with my hot sauce,Sushi
100500,5,8,"Week day dinner,Weekend lunch,Late night snack",9,Forrest Gump,Water,Teachers,None,Shawarma
481923,3,8,Week day lunch,10,Inception,Coke,Friends,A little (mild),Pizza
537846,4,12,"Week day dinner,Weekend dinner",14,The Avengers,Tea,Parents,A moderate amount (medium),Sushi
692315,2,5,Weekend lunch,8,Indiana Jones,Water,Siblings,None,Shawarma
104872,5,10,"At a party,Weekend dinner",16,Avatar,Coffee,Teachers,A lot (hot),Pizza
876543,1,7,Week day lunch,9,Star Wars,Soda,Strangers,None,Sushi
741258,3,9,"Week day lunch,Week day dinner",11,Inception,Iced Tea,Friends,A moderate amount (medium),Shawarma
369852,4,11,"Weekend lunch,At a party",13,The Dictator,Coke,Parents,A little (mild),Pizza
258963,2,6,Week day dinner,7,Titanic,Water,Teachers,None,Sushi
147258,3,8,"Week day lunch,Weekend lunch",10,The Avengers,Coffee,Siblings,A little (mild),Shawarma
852369,5,14,"Late night snack,At a party",18,Inception,Tea,Friends,A lot (hot),Pizza
963147,3,7,Weekend dinner,10,Indiana Jones,Soda,Parents,None,Sushi
135792,1,4,"Week day lunch,Weekend lunch",6,Avatar,Iced Tea,Teachers,A moderate amount (medium),Shawarma
246810,4,10,Week day dinner,12,Star Wars,Coke,Siblings,A little (mild),Pizza
112233,3,9,"Weekend lunch,Weekend dinner",11,The Dictator,Water,Friends,A little (mild),Sushi
445566,2,6,Week day lunch,8,Titanic,Coffee,Parents,None,Shawarma
778899,3,8,"Week day dinner,At a party",10,Inception,Tea,Siblings,A moderate amount (medium),Pizza
334455,5,13,"Weekend dinner,Late night snack",17,Avatar,Soda,Teachers,A lot (hot),Sushi
667788,4,11,Week day lunch,13,Star Wars,Water,Friends,A little (mild),Shawarma
990011,2,7,"At a party,Weekend lunch",9,The Avengers,Coffee,Parents,A little (mild),Pizza
223344,3,9,"Week day dinner,Weekend dinner",12,Indiana Jones,Iced Tea,Siblings,A moderate amount (medium),Sushi
556677,1,5,Weekend lunch,7,The Dictator,Coke,Friends,None,Shawarma
889900,4,10,"Week day lunch,At a party",14,Titanic,Tea,Teachers,A lot (hot),Pizza
101112,3,8,Week day dinner,11,Inception,Soda,Siblings,A little (mild),Sushi
131415,2,6,"Weekend dinner,At a party",9,Avatar,Water,Parents,None,Shawarma
161718,3,7,"Week day lunch,Weekend dinner",10,Star Wars,Coffee,Teachers,A little (mild),Pizza
192021,5,12,"At a party,Late night snack",15,The Avengers,Iced Tea,Friends,A moderate amount (medium),Sushi
222324,4,8,Week day dinner,11,Indiana Jones,Coke,Parents,A little (mild),Shawarma
252627,3,9,"Weekend lunch,Weekend dinner",10,The Dictator,Tea,Siblings,A lot (hot),Pizza
282930,2,6,Week day lunch,8,Titanic,Soda,Friends,None,Sushi
313233,4,11,"Week day dinner,At a party",13,Inception,Water,Teachers,A moderate amount (medium),Shawarma
343536,3,7,Weekend lunch,9,Avatar,Coffee,Parents,A little (mild),Pizza
373839,1,5,"Week day lunch,Week day dinner",7,Star Wars,Iced Tea,Siblings,None,Sushi
404142,4,10,At a party,12,The Avengers,Coke,Friends,A little (mild),Shawarma
434445,3,8,"Weekend dinner,Late night snack",11,Indiana Jones,Tea,Teachers,A moderate amount (medium),Pizza
464748,2,6,Week day lunch,8,The Dictator,Soda,Parents,None,Sushi
495051,5,13,"Week day dinner,Weekend dinner,At a party",17,Titanic,Coffee,Siblings,A lot (hot),Shawarma
525354,3,9,Weekend lunch,10,Inception,Iced Tea,Friends,A little (mild),Pizza
555657,4,11,"At a party,Weekend dinner",13,Avatar,Coke,Teachers,A moderate amount (medium),Sushi
585960,2,7,Week day dinner,9,Star Wars,Tea,Parents,None,Shawarma
606162,3,8,"Weekend lunch,At a party",10,The Avengers,Soda,Siblings,A little (mild),Pizza
636465,1,5,Week day lunch,7,Indiana Jones,Coffee,Friends,None,Sushi
666768,4,10,"Week day dinner,Weekend lunch",12,The Dictator,Iced Tea,Teachers,A little (mild),Shawarma
696771,3,7,Weekend dinner,9,Titanic,Coke,Parents,None,Pizza
727374,2,6,"At a party,Weekend lunch",8,Inception,Tea,Siblings,A moderate amount (medium),Sushi
757677,5,12,"Late night snack,Week day dinner",15,Avatar,Soda,Friends,A lot (hot),Shawarma
787980,3,8,Weekend lunch,10,Star Wars,Coffee,Teachers,A little (mild),Pizza
818283,4,9,"Week day lunch,Weekend dinner",11,The Avengers,Iced Tea,Siblings,A moderate amount (medium),Sushi
848586,3,7,At a party,9,Indiana Jones,Coke,Friends,None,Shawarma
878889,2,6,"Weekend dinner,Late night snack",8,The Dictator,Tea,Parents,A little (mild),Pizza
909192,3,8,Week day dinner,10,Titanic,Soda,Siblings,A moderate amount (medium),Sushi
939495,4,10,"Week day lunch,At a party",12,Inception,Coffee,Teachers,A lot (hot),Shawarma
969798,3,7,Weekend lunch,9,Avatar,Iced Tea,Friends,A little (mild),Pizza
909294,4,9,"Week day dinner,Weekend dinner",11,Star Wars,Coke,Parents,A moderate amount (medium),Sushi
981234,2,6,Late night snack,8,The Dictator,Water,Teachers,None,Pizza
912345,3,8,"Week day lunch,Weekend dinner",10,Titanic,Coffee,Siblings,A little (mild),Shawarma
932145,4,11,Weekend dinner,13,Inception,Tea,Friends,A moderate amount (medium),Sushi
953247,3,7,"At a party,Late night snack",9,Avatar,Soda,Parents,A little (mild),Pizza
974359,5,12,Week day lunch,14,Star Wars,Coke,Teachers,A lot (hot),Sushi
995461,2,6,"Weekend lunch,At a party",8,The Dictator,Iced Tea,Siblings,None,Shawarma
100224,3,8,Week day dinner,10,Titanic,Coffee,Friends,A moderate amount (medium),Pizza
102345,1,5,"Weekend dinner,Late night snack",7,Inception,Tea,Teachers,None,Sushi
112457,4,10,"Week day lunch,Weekend lunch",12,Avatar,Soda,Parents,A little (mild),Shawarma
132467,3,9,Week day dinner,11,Star Wars,Coke,Siblings,A moderate amount (medium),Pizza
142579,2,6,"At a party,Weekend dinner",8,The Dictator,Iced Tea,Friends,None,Sushi
152680,3,7,Weekend lunch,10,Titanic,Coffee,Teachers,A little (mild),Shawarma
162781,5,12,"Week day lunch,Week day dinner",15,Inception,Tea,Siblings,A lot (hot),Pizza
172892,4,9,Weekend dinner,11,Avatar,Soda,Friends,A moderate amount (medium),Sushi
182903,3,8,"At a party,Late night snack",10,Star Wars,Coke,Parents,A little (mild),Shawarma
192014,2,6,Week day lunch,8,The Dictator,Iced Tea,Siblings,None,Pizza
202125,3,7,"Weekend lunch,At a party",9,Titanic,Coffee,Teachers,A moderate amount (medium),Sushi
212236,4,10,"Week day dinner,Weekend dinner",12,Inception,Tea,Friends,A little (mild),Shawarma
222347,3,8,Weekend lunch,10,Avatar,Soda,Parents,A moderate amount (medium),Pizza
232458,2,6,"Week day lunch,At a party",8,Star Wars,Coke,Siblings,None,Sushi
242569,3,7,Weekend dinner,9,The Dictator,Iced Tea,Teachers,A little (mild),Shawarma
252670,5,12,"At a party,Weekend lunch",15,Titanic,Coffee,Friends,A lot (hot),Pizza
262781,4,9,"Week day dinner,Late night snack",11,Inception,Tea,Parents,A moderate amount (medium),Sushi
272892,3,8,"Weekend lunch,At a party",10,Avatar,Soda,Siblings,A little (mild),Shawarma
282903,2,6,Week day lunch,8,Star Wars,Coke,Teachers,None,Pizza
292014,3,7,"Week day dinner,Weekend lunch",9,The Dictator,Iced Tea,Friends,A little (mild),Sushi
302125,4,10,Weekend dinner,12,Titanic,Coffee,Siblings,A moderate amount (medium),Shawarma
312236,3,8,"At a party,Late night snack",10,Inception,Tea,Parents,None,Pizza
322347,2,6,Week day lunch,8,Avatar,Soda,Friends,A little (mild),Sushi
332458,3,7,"Weekend lunch,Week day dinner",9,Star Wars,Coke,Siblings,A moderate amount (medium),Shawarma
342569,4,10,Weekend dinner,11,The Dictator,Iced Tea,Teachers,A little (mild),Pizza
352670,3,8,"At a party,Weekend lunch",10,Titanic,Coffee,Friends,A moderate amount (medium),Sushi
362781,5,12,Week day dinner,15,Inception,Tea,Parents,A lot (hot),Shawarma
372892,4,9,Weekend lunch,11,Avatar,Soda,Siblings,A little (mild),Pizza
382903,3,8,"Week day lunch,At a party",10,Star Wars,Coke,Teachers,A moderate amount (medium),Sushi
392014,2,6,Weekend dinner,8,The Dictator,Iced Tea,Friends,None,Shawarma
402125,3,7,Week day lunch,9,Titanic,Coffee,Siblings,A little (mild),Pizza
412236,4,10,"At a party,Weekend dinner",12,Inception,Tea,Teachers,A moderate amount (medium),Sushi
422347,3,8,Weekend lunch,10,Avatar,Soda,Friends,A little (mild),Shawarma
432458,2,6,"Week day dinner,At a party",8,Star Wars,Coke,Siblings,None,Pizza
442569,3,7,Weekend dinner,9,The Dictator,Iced Tea,Teachers,A little (mild),Sushi
452670,4,10,"At a party,Late night snack",11,Titanic,Coffee,Friends,A moderate amount (medium),Shawarma
462781,3,8,Week day lunch,10,Inception,Tea,Parents,A little (mild),Pizza
472892,2,6,"Weekend lunch,Weekend dinner",8,Avatar,Soda,Siblings,A moderate amount (medium),Sushi
