id,"Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)",Q2: How many ingredients would you expect this food item to contain?,Q3: In what setting would you expect this food to be served? Please check all that apply,Q4: How much would you expect to pay for one serving of this food item?,Q5: What movie do you think of when thinking of this food item?,Q6: What drink would you pair with this food item?,"Q7: When you think about this food item, who does it remind you of?",Q8: How much hot sauce would you add to this food item?,Label
113416,3,11,Weekend dinner;At a party;Late night snack,26,Titanic,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
113433,4,12,At a party,7,The Godfather,lemonade,Teachers,A lot (hot),Pizza
113450,5,13,At a party;Late night snack,14,Forrest Gump,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
113467,1,3,At a party;Late night snack;Week day lunch,21,Jurassic Park,wine,Parents;Siblings;Friends,None,Shawarma
113484,2,4,Late night snack;Week day lunch,26,Star Wars,soda,Siblings;Friends,A little (mild),Pizza
113501,3,5,Week day lunch;Week day dinner;Weekend lunch,7,Back to the Future,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
113518,4,6,Week day dinner,14,The Matrix,sparkling water,Teachers,A lot (hot),Shawarma
113535,5,7,Week day lunch;Week day dinner,21,Interstellar,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
113552,1,8,Week day dinner;Weekend lunch;Weekend dinner,26,Pirates of the Caribbean,cola,Parents,None,Sushi
113569,2,9,Weekend lunch;Weekend dinner,7,The Lion King,water,Siblings;Friends,A little (mild),Shawarma
113586,3,10,Weekend dinner;At a party;Late night snack,14,Pulp Fiction,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
113603,4,11,At a party,21,Toy Story,lemonade,Teachers,A lot (hot),Sushi
113620,5,12,At a party;Late night snack,26,Fight Club,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
113637,1,13,At a party;Late night snack;Week day lunch,7,Avengers,wine,Parents;Siblings;Friends,None,Pizza
113654,2,3,Late night snack;Week day lunch,14,Inception,soda,Siblings;Friends,A little (mild),Sushi
113671,3,4,Week day lunch;Week day dinner;Weekend lunch,21,Titanic,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
113688,4,5,Week day dinner,26,The Godfather,sparkling water,Teachers,A lot (hot),Pizza
113705,5,6,Week day lunch;Week day dinner,7,Forrest Gump,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
113722,1,7,Week day dinner;Weekend lunch;Weekend dinner,14,Jurassic Park,cola,Parents,None,Shawarma
113739,2,8,Weekend lunch;Weekend dinner,21,Star Wars,water,Siblings;Friends,A little (mild),Pizza
113756,3,9,Weekend dinner;At a party;Late night snack,26,Back to the Future,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
113773,4,10,At a party,7,The Matrix,lemonade,Teachers,A lot (hot),Shawarma
113790,5,11,At a party;Late night snack,14,Interstellar,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
113807,1,12,At a party;Late night snack;Week day lunch,21,Pirates of the Caribbean,wine,Parents;Siblings;Friends,None,Sushi
113824,2,13,Late night snack;Week day lunch,26,The Lion King,soda,Siblings;Friends,A little (mild),Shawarma
113841,3,3,Week day lunch;Week day dinner;Weekend lunch,7,Pulp Fiction,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
113858,4,4,Week day dinner,14,Toy Story,sparkling water,Teachers,A lot (hot),Sushi
113875,5,5,Week day lunch;Week day dinner,21,Fight Club,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
113892,1,6,Week day dinner;Weekend lunch;Weekend dinner,26,Avengers,cola,Parents,None,Pizza
113909,2,7,Weekend lunch;Weekend dinner,7,Inception,water,Siblings;Friends,A little (mild),Sushi
113926,3,8,Weekend dinner;At a party;Late night snack,14,Titanic,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
113943,4,9,At a party,21,The Godfather,lemonade,Teachers,A lot (hot),Pizza
113960,5,10,At a party;Late night snack,26,Forrest Gump,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
113977,1,11,At a party;Late night snack;Week day lunch,7,Jurassic Park,wine,Parents;Siblings;Friends,None,Shawarma
113994,2,12,Late night snack;Week day lunch,14,Star Wars,soda,Siblings;Friends,A little (mild),Pizza
114011,3,13,Week day lunch;Week day dinner;Weekend lunch,21,Back to the Future,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
114028,4,3,Week day dinner,26,The Matrix,sparkling water,Teachers,A lot (hot),Shawarma
114045,5,4,Week day lunch;Week day dinner,7,Interstellar,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
114062,1,5,Week day dinner;Weekend lunch;Weekend dinner,14,Pirates of the Caribbean,cola,Parents,None,Sushi
114079,2,6,Weekend lunch;Weekend dinner,21,The Lion King,water,Siblings;Friends,A little (mild),Shawarma
114096,3,7,Weekend dinner;At a party;Late night snack,26,Pulp Fiction,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
114113,4,8,At a party,7,Toy Story,lemonade,Teachers,A lot (hot),Sushi
114130,5,9,At a party;Late night snack,14,Fight Club,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
114147,1,10,At a party;Late night snack;Week day lunch,21,Avengers,wine,Parents;Siblings;Friends,None,Pizza
114164,2,11,Late night snack;Week day lunch,26,Inception,soda,Siblings;Friends,A little (mild),Sushi
114181,3,12,Week day lunch;Week day dinner;Weekend lunch,7,Titanic,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
114198,4,13,Week day dinner,14,The Godfather,sparkling water,Teachers,A lot (hot),Pizza
114215,5,3,Week day lunch;Week day dinner,21,Forrest Gump,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
114232,1,4,Week day dinner;Weekend lunch;Weekend dinner,26,Jurassic Park,cola,Parents;Siblings;Friends,None,Shawarma
114249,2,5,Weekend lunch;Weekend dinner,7,Star Wars,water,Siblings;Friends,A little (mild),Pizza
114266,3,6,Weekend dinner;At a party;Late night snack,14,Back to the Future,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
114283,4,7,At a party,21,The Matrix,lemonade,Teachers,A lot (hot),Shawarma
114300,5,8,At a party;Late night snack,26,Interstellar,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
114317,1,9,At a party;Late night snack;Week day lunch,7,Pirates of the Caribbean,wine,Parents;Siblings;Friends,None,Sushi
114334,2,10,Late night snack;Week day lunch,14,The Lion King,soda,Siblings;Friends,A little (mild),Shawarma
114351,3,11,Week day lunch;Week day dinner;Weekend lunch,21,Pulp Fiction,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
114368,4,12,Week day dinner,26,Toy Story,sparkling water,Teachers,A lot (hot),Sushi
114385,5,13,Week day lunch;Week day dinner,7,Fight Club,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
114402,1,3,Week day dinner;Weekend lunch;Weekend dinner,14,Avengers,cola,Parents,None,Pizza
114419,2,4,Weekend lunch;Weekend dinner,21,Inception,water,Siblings;Friends,A little (mild),Sushi
114436,3,5,Weekend dinner;At a party;Late night snack,26,Titanic,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
114453,4,6,At a party,7,The Godfather,lemonade,Teachers,A lot (hot),Pizza
114470,5,7,At a party;Late night snack,14,Forrest Gump,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
114487,1,8,At a party;Late night snack;Week day lunch,21,Jurassic Park,wine,Parents;Siblings;Friends,None,Shawarma
114504,2,9,Late night snack;Week day lunch,26,Star Wars,soda,Siblings;Friends,A little (mild),Pizza
114521,3,10,Week day lunch;Week day dinner;Weekend lunch,7,Back to the Future,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
114538,4,11,Week day dinner,14,The Matrix,sparkling water,Teachers,A lot (hot),Shawarma
114555,5,12,Week day lunch;Week day dinner,21,Interstellar,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
114572,1,13,Week day dinner;Weekend lunch;Weekend dinner,26,Pirates of the Caribbean,cola,Parents;Siblings;Friends,None,Sushi
114589,2,3,Weekend lunch;Weekend dinner,7,The Lion King,water,Siblings;Friends,A little (mild),Shawarma
114606,3,4,Weekend dinner;At a party;Late night snack,14,Pulp Fiction,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
114623,4,5,At a party,21,Toy Story,lemonade,Teachers,A lot (hot),Sushi
114640,5,6,At a party;Late night snack,26,Fight Club,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
114657,1,7,At a party;Late night snack;Week day lunch,7,Avengers,wine,Parents;Siblings;Friends,None,Pizza
114674,2,8,Late night snack;Week day lunch,14,Inception,soda,Siblings;Friends,A little (mild),Sushi
114691,3,9,Week day lunch;Week day dinner;Weekend lunch,21,Titanic,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
114708,4,10,Week day dinner,26,The Godfather,sparkling water,Teachers,A lot (hot),Pizza
114725,5,11,Week day lunch;Week day dinner,7,Forrest Gump,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
114742,1,12,Week day dinner;Weekend lunch;Weekend dinner,14,Jurassic Park,cola,Parents;Siblings;Friends,None,Shawarma
114759,2,13,Weekend lunch;Weekend dinner,21,Star Wars,water,Siblings;Friends,A little (mild),Pizza
114776,3,3,Weekend dinner;At a party;Late night snack,26,Back to the Future,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
114793,4,4,At a party,7,The Matrix,lemonade,Teachers,A lot (hot),Shawarma
114810,5,5,At a party;Late night snack,14,Interstellar,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
114827,1,6,At a party;Late night snack;Week day lunch,21,Pirates of the Caribbean,wine,Parents;Siblings;Friends,None,Sushi
114844,2,7,Late night snack;Week day lunch,26,The Lion King,soda,Siblings;Friends,A little (mild),Shawarma
114861,3,8,Week day lunch;Week day dinner;Weekend lunch,7,Pulp Fiction,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
114878,4,9,Week day dinner,14,Toy Story,sparkling water,Teachers,A lot (hot),Sushi
114895,5,10,Week day lunch;Week day dinner,21,Fight Club,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
114912,1,11,Week day dinner;Weekend lunch;Weekend dinner,26,Avengers,cola,Parents;Siblings;Friends,None,Pizza
114929,2,12,Weekend lunch;Weekend dinner,7,Inception,water,Siblings;Friends,A little (mild),Sushi
114946,3,13,Weekend dinner;At a party;Late night snack,14,Titanic,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
114963,4,3,At a party,21,The Godfather,lemonade,Teachers,A lot (hot),Pizza
114980,5,4,At a party;Late night snack,26,Forrest Gump,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
114997,1,5,At a party;Late night snack;Week day lunch,7,Jurassic Park,wine,Parents;Siblings;Friends,None,Shawarma
115014,2,6,Late night snack;Week day lunch,14,Star Wars,soda,Siblings;Friends,A little (mild),Pizza
115031,3,7,Week day lunch;Week day dinner;Weekend lunch,21,Back to the Future,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
115048,4,8,Week day dinner,26,The Matrix,sparkling water,Teachers,A lot (hot),Shawarma
115065,5,9,Week day lunch;Week day dinner,7,Interstellar,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
115082,1,10,Week day dinner;Weekend lunch;Weekend dinner,14,Pirates of the Caribbean,cola,Parents;Siblings;Friends,None,Sushi
115099,2,11,Weekend lunch;Weekend dinner,21,The Lion King,water,Siblings;Friends,A little (mild),Shawarma
115116,3,12,Weekend dinner;At a party;Late night snack,26,Pulp Fiction,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
115133,4,13,At a party,7,Toy Story,lemonade,Teachers,A lot (hot),Sushi
115150,5,3,At a party;Late night snack,14,Fight Club,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
115167,1,4,At a party;Late night snack;Week day lunch,21,Avengers,wine,Parents;Siblings;Friends,None,Pizza
115184,2,5,Late night snack;Week day lunch,26,Inception,soda,Siblings;Friends,A little (mild),Sushi
115201,3,6,Week day lunch;Week day dinner;Weekend lunch,7,Titanic,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
115218,4,7,Week day dinner,14,The Godfather,sparkling water,Teachers,A lot (hot),Pizza
115235,5,8,Week day lunch;Week day dinner,21,Forrest Gump,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
115252,1,9,Week day dinner;Weekend lunch;Weekend dinner,26,Jurassic Park,cola,Parents;Siblings;Friends,None,Shawarma
115269,2,10,Weekend lunch;Weekend dinner,7,Star Wars,water,Siblings;Friends,A little (mild),Pizza
115286,3,11,Weekend dinner;At a party;Late night snack,14,Back to the Future,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
115303,4,12,At a party,21,The Matrix,lemonade,Teachers,A lot (hot),Shawarma
115320,5,13,At a party;Late night snack,26,Interstellar,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
115337,1,3,At a party;Late night snack;Week day lunch,7,Pirates of the Caribbean,wine,Parents;Siblings;Friends,None,Sushi
115354,2,4,Late night snack;Week day lunch,14,The Lion King,soda,Siblings;Friends,A little (mild),Shawarma
115371,3,5,Week day lunch;Week day dinner;Weekend lunch,21,Pulp Fiction,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
115388,4,6,Week day dinner,26,Toy Story,sparkling water,Teachers,A lot (hot),Sushi
115405,5,7,Week day lunch;Week day dinner,7,Fight Club,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
115422,1,8,Week day dinner;Weekend lunch;Weekend dinner,14,Avengers,cola,Parents;Siblings;Friends,None,Pizza
115439,2,9,Weekend lunch;Weekend dinner,21,Inception,water,Siblings;Friends,A little (mild),Sushi
115456,3,10,Weekend dinner;At a party;Late night snack,26,Titanic,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
115473,4,11,At a party,7,The Godfather,lemonade,Teachers,A lot (hot),Pizza
115490,5,12,At a party;Late night snack,14,Forrest Gump,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
115507,1,13,At a party;Late night snack;Week day lunch,21,Jurassic Park,wine,Parents;Siblings;Friends,None,Shawarma
115524,2,3,Late night snack;Week day lunch,26,Star Wars,soda,Siblings;Friends,A little (mild),Pizza
115541,3,4,Week day lunch;Week day dinner;Weekend lunch,7,Back to the Future,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
115558,4,5,Week day dinner,14,The Matrix,sparkling water,Teachers,A lot (hot),Shawarma
115575,5,6,Week day lunch;Week day dinner,21,Interstellar,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
115592,1,7,Week day dinner;Weekend lunch;Weekend dinner,26,Pirates of the Caribbean,cola,Parents;Siblings;Friends,None,Sushi
115609,2,8,Weekend lunch;Weekend dinner,7,The Lion King,water,Siblings;Friends,A little (mild),Shawarma
115626,3,9,Weekend dinner;At a party;Late night snack,14,Pulp Fiction,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
115643,4,10,At a party,21,Toy Story,lemonade,Teachers,A lot (hot),Sushi
115660,5,11,At a party;Late night snack,26,Fight Club,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
115677,1,12,At a party;Late night snack;Week day lunch,7,Avengers,wine,Parents;Siblings;Friends,None,Pizza
115694,2,13,Late night snack;Week day lunch,14,Inception,soda,Siblings;Friends,A little (mild),Sushi
115711,3,3,Week day lunch;Week day dinner;Weekend lunch,21,Titanic,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
115728,4,4,Week day dinner,26,The Godfather,sparkling water,Teachers,A lot (hot),Pizza
115745,5,5,Week day lunch;Week day dinner,7,Forrest Gump,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
115762,1,6,Week day dinner;Weekend lunch;Weekend dinner,14,Jurassic Park,cola,Parents;Siblings;Friends,None,Shawarma
115779,2,7,Weekend lunch;Weekend dinner,21,Star Wars,water,Siblings;Friends,A little (mild),Pizza
115796,3,8,Weekend dinner;At a party;Late night snack,26,Back to the Future,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
115813,4,9,At a party,7,The Matrix,lemonade,Teachers,A lot (hot),Shawarma
115830,5,10,At a party;Late night snack,14,Interstellar,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Pizza
115847,1,11,At a party;Late night snack;Week day lunch,21,Pirates of the Caribbean,wine,Parents;Siblings;Friends,None,Sushi
115864,2,12,Late night snack;Week day lunch,26,The Lion King,soda,Siblings;Friends,A little (mild),Shawarma
115881,3,13,Week day lunch;Week day dinner;Weekend lunch,7,Pulp Fiction,espresso,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
115898,4,3,Week day dinner,14,Toy Story,sparkling water,Teachers,A lot (hot),Sushi
115915,5,4,Week day lunch;Week day dinner,21,Fight Club,smoothie,Strangers;Parents,I will have some of this food item with my hot sauce,Shawarma
115932,1,5,Week day dinner;Weekend lunch;Weekend dinner,26,Avengers,cola,Parents;Siblings;Friends,None,Pizza
115949,2,6,Weekend lunch;Weekend dinner,7,Inception,water,Siblings;Friends,A little (mild),Sushi
115966,3,7,Weekend dinner;At a party;Late night snack,14,Titanic,iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
115983,4,8,At a party,21,The Godfather,lemonade,Teachers,A lot (hot),Pizza
116000,5,9,At a party;Late night snack,26,Forrest Gump,beer,Strangers;Parents,I will have some of this food item with my hot sauce,Sushi
